ensembl_gene_id,total_exon_length
ENSG00000238431,65
ENSG00000266168,65
ENSG00000227182,895
ENSG00000235368,1173
ENSG00000182111,5193
ENSG00000270957,198
ENSG00000233601,301
ENSG00000243981,1014
ENSG00000270749,866
ENSG00000229627,387
ENSG00000230796,199
ENSG00000237639,333
ENSG00000233962,194
ENSG00000236261,333
ENSG00000234085,570
ENSG00000227015,327
ENSG00000232161,207
ENSG00000230271,615
ENSG00000250923,198
ENSG00000224484,549
ENSG00000236907,411
ENSG00000250618,201
ENSG00000224653,276
ENSG00000223836,378
ENSG00000237236,198
ENSG00000231232,357
ENSG00000231484,404
ENSG00000271696,942
ENSG00000233918,317
ENSG00000207443,106
ENSG00000227148,417
ENSG00000233454,273
ENSG00000265865,64
ENSG00000233782,1191
ENSG00000234312,1170
ENSG00000231523,642
ENSG00000199231,79
ENSG00000237572,259
ENSG00000226075,610
ENSG00000244550,348
ENSG00000240651,304
ENSG00000236638,391
ENSG00000185037,1637
ENSG00000226587,514
ENSG00000227298,489
ENSG00000232165,892
ENSG00000230000,2912
ENSG00000227545,905
ENSG00000227923,332
ENSG00000229301,525
ENSG00000236284,729
ENSG00000230361,904
ENSG00000230600,337
ENSG00000232817,525
ENSG00000223889,360
ENSG00000227305,697
ENSG00000234387,671
ENSG00000268181,446
ENSG00000234467,911
ENSG00000227426,886
ENSG00000224368,558
ENSG00000197990,1531
ENSG00000230132,391
ENSG00000164740,304
ENSG00000228645,862
ENSG00000214660,1084
ENSG00000223566,2703
ENSG00000266487,259
ENSG00000265214,79
ENSG00000226401,566
ENSG00000226411,221
ENSG00000271466,2703
ENSG00000227397,189
ENSG00000236574,191
ENSG00000225451,1009
ENSG00000236299,1790
ENSG00000235720,1355
ENSG00000226581,633
ENSG00000263891,65
ENSG00000226342,1487
ENSG00000227910,873
ENSG00000265017,65
ENSG00000213645,827
ENSG00000233173,882
ENSG00000231264,604
ENSG00000228660,692
ENSG00000230639,290
ENSG00000176232,197
ENSG00000241149,998
ENSG00000228564,846
ENSG00000257482,1675
ENSG00000214652,2664
ENSG00000223558,717
ENSG00000224458,1716
ENSG00000248704,1202
ENSG00000248315,284
ENSG00000230052,341
ENSG00000233385,754
ENSG00000227035,671
ENSG00000234234,657
ENSG00000234700,1522
ENSG00000230252,1003
ENSG00000235646,820
ENSG00000229881,445
ENSG00000236976,863
ENSG00000213643,747
ENSG00000235227,886
ENSG00000213644,1183
ENSG00000223614,598
ENSG00000197123,1562
ENSG00000234444,9399
ENSG00000227986,826
ENSG00000232727,762
ENSG00000223845,940
ENSG00000228014,1468
ENSG00000228653,904
ENSG00000173041,5580
ENSG00000223974,568
ENSG00000235349,313
ENSG00000213642,1009
ENSG00000224669,474
ENSG00000196247,6549
ENSG00000271550,561
ENSG00000224172,810
ENSG00000197008,2839
ENSG00000234338,1602
ENSG00000182722,957
ENSG00000213640,878
ENSG00000198039,8637
ENSG00000189316,1059
ENSG00000223476,343
ENSG00000270948,783
ENSG00000152926,10683
ENSG00000213462,4570
ENSG00000201165,106
ENSG00000234585,3909
ENSG00000239985,193
ENSG00000207344,133
ENSG00000207062,134
ENSG00000227113,230
ENSG00000226002,580
ENSG00000164669,2539
ENSG00000237026,310
ENSG00000229064,150
ENSG00000225414,359
ENSG00000265175,95
ENSG00000252102,97
ENSG00000200130,77
ENSG00000231556,494
ENSG00000232906,1242
ENSG00000146757,3498
ENSG00000238124,162
ENSG00000226767,171
ENSG00000235421,531
ENSG00000230386,494
ENSG00000269558,903
ENSG00000232270,1392
ENSG00000228409,1698
ENSG00000206634,133
ENSG00000206785,134
ENSG00000224316,724
ENSG00000200670,103
ENSG00000236529,384
ENSG00000201560,106
ENSG00000196715,5896
ENSG00000169919,3981
ENSG00000224365,120
ENSG00000229886,303
ENSG00000252997,84
ENSG00000205596,414
ENSG00000126522,3180
ENSG00000249319,866
ENSG00000241258,3539
ENSG00000234185,400
ENSG00000169902,2861
ENSG00000252126,110
ENSG00000179406,5616
ENSG00000222364,95
ENSG00000251451,298
ENSG00000230189,1812
ENSG00000231234,488
ENSG00000252265,111
ENSG00000236928,558
ENSG00000267941,1166
ENSG00000244510,149
ENSG00000244657,137
ENSG00000223473,1055
ENSG00000237310,538
ENSG00000179342,1068
ENSG00000234500,704
ENSG00000229180,7090
ENSG00000232559,952
ENSG00000232491,849
ENSG00000177418,514
ENSG00000225573,369
ENSG00000243335,9111
ENSG00000226824,931
ENSG00000154710,5601
ENSG00000272831,556
ENSG00000271064,239
ENSG00000238841,110
ENSG00000230583,2694
ENSG00000232546,294
ENSG00000230295,348
ENSG00000212568,103
ENSG00000273142,3440
ENSG00000179131,362
ENSG00000106609,5077
ENSG00000264761,288
ENSG00000126524,1727
ENSG00000198874,3868
ENSG00000233383,213
ENSG00000266525,75
ENSG00000265024,99
ENSG00000230358,1017
ENSG00000067601,1320
ENSG00000201565,101
ENSG00000106610,2496
ENSG00000228019,376
ENSG00000273448,1336
ENSG00000235475,486
ENSG00000265600,99
ENSG00000226392,188
ENSG00000237466,327
ENSG00000233423,573
ENSG00000223948,421
ENSG00000225209,504
ENSG00000236531,756
ENSG00000232975,259
ENSG00000226829,636
ENSG00000237754,630
ENSG00000225959,540
ENSG00000228429,786
ENSG00000222428,137
ENSG00000233689,416
ENSG00000200189,106
ENSG00000236839,436
ENSG00000265655,83
ENSG00000225718,1524
ENSG00000230654,680
ENSG00000229031,1798
ENSG00000252423,101
ENSG00000200857,112
ENSG00000266210,268
ENSG00000234215,689
ENSG00000158321,10391
ENSG00000236978,275
ENSG00000185274,4855
ENSG00000265878,84
ENSG00000266688,92
ENSG00000199940,295
ENSG00000183166,10019
ENSG00000201014,118
ENSG00000235581,209
ENSG00000228769,294
ENSG00000254184,3391
ENSG00000266772,99
ENSG00000264494,75
ENSG00000270694,204
ENSG00000270555,393
ENSG00000266569,273
ENSG00000225648,1863
ENSG00000266135,288
ENSG00000179994,1255
ENSG00000196313,9800
ENSG00000272843,707
ENSG00000106133,2566
ENSG00000155428,1465
ENSG00000174353,3635
ENSG00000205584,464
ENSG00000201862,100
ENSG00000267985,75
ENSG00000229018,2816
ENSG00000201282,101
ENSG00000198305,3284
ENSG00000174384,608
ENSG00000199913,101
ENSG00000205580,2400
ENSG00000233369,2606
ENSG00000233523,767
ENSG00000182487,1940
ENSG00000214544,3203
ENSG00000205578,3817
ENSG00000130305,3406
ENSG00000146755,2481
ENSG00000225005,1106
ENSG00000077800,2448
ENSG00000206709,106
ENSG00000202035,101
ENSG00000188763,2341
ENSG00000009954,7034
ENSG00000252713,66
ENSG00000106635,3533
ENSG00000106638,5059
ENSG00000009950,4801
ENSG00000176428,1622
ENSG00000176410,2484
ENSG00000071462,7932
ENSG00000106089,3682
ENSG00000265724,80
ENSG00000241709,300
ENSG00000225969,554
ENSG00000106077,2285
ENSG00000165215,1272
ENSG00000189143,4688
ENSG00000165171,1463
ENSG00000175877,973
ENSG00000261467,2775
ENSG00000049540,6508
ENSG00000232415,530
ENSG00000106683,6883
ENSG00000106682,3185
ENSG00000207741,96
ENSG00000086730,4526
ENSG00000049541,2184
ENSG00000252538,90
ENSG00000106665,7297
ENSG00000006704,6471
ENSG00000238391,112
ENSG00000252378,77
ENSG00000273069,386
ENSG00000077809,10406
ENSG00000232729,2845
ENSG00000160828,2243
ENSG00000232210,664
ENSG00000158517,3448
ENSG00000196275,7217
ENSG00000123965,1672
ENSG00000239069,101
ENSG00000184616,3052
ENSG00000183086,981
ENSG00000174374,4164
ENSG00000174428,8070
ENSG00000165178,1882
ENSG00000232561,2658
ENSG00000223981,785
ENSG00000231091,105
ENSG00000205509,2121
ENSG00000189011,1203
ENSG00000202021,101
ENSG00000230195,942
ENSG00000198750,1361
ENSG00000224804,946
ENSG00000249595,305
ENSG00000254977,278
ENSG00000174368,1847
ENSG00000205508,2121
ENSG00000188073,1092
ENSG00000199641,101
ENSG00000205506,1364
ENSG00000198632,839
ENSG00000202178,101
ENSG00000205505,2306
ENSG00000199870,101
ENSG00000205583,2904
ENSG00000268891,75
ENSG00000201138,100
ENSG00000146722,1117
ENSG00000178809,5536
ENSG00000223705,4816
ENSG00000135213,8753
ENSG00000242073,519
ENSG00000170092,2861
ENSG00000127957,1719
ENSG00000200874,101
ENSG00000127946,8919
ENSG00000264312,262
ENSG00000006606,702
ENSG00000106178,613
ENSG00000219039,478
ENSG00000005486,2433
ENSG00000127948,6089
ENSG00000265020,72
ENSG00000235090,688
ENSG00000201643,134
ENSG00000189077,1996
ENSG00000127952,2018
ENSG00000146701,3631
ENSG00000230882,3494
ENSG00000251798,103
ENSG00000227038,2569
ENSG00000241778,124
ENSG00000238935,98
ENSG00000213549,374
ENSG00000224273,627
ENSG00000228829,366
ENSG00000177679,6860
ENSG00000263569,263
ENSG00000106211,1632
ENSG00000170027,3743
ENSG00000213548,345
ENSG00000146700,2808
ENSG00000188372,2706
ENSG00000091073,5023
ENSG00000233980,896
ENSG00000250614,451
ENSG00000243566,2014
ENSG00000250778,201
ENSG00000238560,101
ENSG00000230305,362
ENSG00000185040,1141
ENSG00000205485,3105
ENSG00000146707,1854
ENSG00000214243,496
ENSG00000221249,152
ENSG00000231183,968
ENSG00000231087,1053
ENSG00000236280,172
ENSG00000225703,451
ENSG00000186704,2940
ENSG00000265479,2029
ENSG00000242435,507
ENSG00000241350,569
ENSG00000201885,101
ENSG00000186645,2879
ENSG00000233448,511
ENSG00000201959,101
ENSG00000259628,614
ENSG00000205482,947
ENSG00000237815,134
ENSG00000225726,486
ENSG00000214439,710
ENSG00000213542,793
ENSG00000135205,4435
ENSG00000127951,4259
ENSG00000250990,566
ENSG00000186088,8969
ENSG00000273341,728
ENSG00000238453,105
ENSG00000237620,681
ENSG00000127947,5524
ENSG00000214293,3095
ENSG00000187257,7196
ENSG00000135211,1021
ENSG00000006576,8610
ENSG00000222432,112
ENSG00000232756,2295
ENSG00000187391,9613
ENSG00000231322,2164
ENSG00000226230,498
ENSG00000235751,570
ENSG00000251276,470
ENSG00000226978,473
ENSG00000212545,105
ENSG00000229110,1011
ENSG00000212482,106
ENSG00000222024,982
ENSG00000234456,9840
ENSG00000226285,942
ENSG00000200786,118
ENSG00000206818,104
ENSG00000230853,615
ENSG00000127955,4533
ENSG00000244392,296
ENSG00000234223,573
ENSG00000240347,288
ENSG00000232667,2685
ENSG00000135218,9964
ENSG00000223550,281
ENSG00000214415,1151
ENSG00000229436,254
ENSG00000075223,6242
ENSG00000237896,936
ENSG00000226671,611
ENSG00000223514,77
ENSG00000224134,478
ENSG00000232968,577
ENSG00000234113,608
ENSG00000233491,4700
ENSG00000230196,442
ENSG00000019991,8876
ENSG00000263416,67
ENSG00000153956,8967
ENSG00000223770,2646
ENSG00000221262,85
ENSG00000213530,843
ENSG00000228711,376
ENSG00000186472,22842
ENSG00000202281,113
ENSG00000235503,329
ENSG00000170381,6728
ENSG00000230617,122
ENSG00000230244,1206
ENSG00000222994,101
ENSG00000075213,9346
ENSG00000227982,708
ENSG00000235139,4272
ENSG00000265050,84
ENSG00000235243,376
ENSG00000232605,402
ENSG00000232019,780
ENSG00000229251,962
ENSG00000153993,8042
ENSG00000224059,1864
ENSG00000230614,257
ENSG00000225128,809
ENSG00000227785,331
ENSG00000236610,948
ENSG00000198822,4467
ENSG00000231255,267
ENSG00000233073,921
ENSG00000164659,8088
ENSG00000261462,1743
ENSG00000224046,885
ENSG00000135164,9397
ENSG00000135185,3262
ENSG00000200397,101
ENSG00000182165,1020
ENSG00000005469,4959
ENSG00000005471,7461
ENSG00000085563,5519
ENSG00000231956,949
ENSG00000238587,101
ENSG00000105784,4694
ENSG00000075303,5068
ENSG00000006634,4571
ENSG00000008277,12181
ENSG00000075142,4227
ENSG00000254003,574
ENSG00000228113,2813
ENSG00000264868,2858
ENSG00000127954,5702
ENSG00000225701,229
ENSG00000207094,139
ENSG00000270812,882
ENSG00000235639,1158
ENSG00000228928,1488
ENSG00000231763,428
ENSG00000237709,1402
ENSG00000211518,106
ENSG00000233420,786
ENSG00000227979,224
ENSG00000182348,4655
ENSG00000164645,1021
ENSG00000227863,665
ENSG00000239075,106
ENSG00000227646,1205
ENSG00000238358,576
ENSG00000235436,3907
ENSG00000164647,1619
ENSG00000157214,8705
ENSG00000223029,83
ENSG00000105792,9116
ENSG00000207488,97
ENSG00000234459,286
ENSG00000225498,730
ENSG00000105793,10420
ENSG00000157224,6749
ENSG00000273299,367
ENSG00000058091,6816
ENSG00000251154,376
ENSG00000223969,612
ENSG00000238739,104
ENSG00000223584,637
ENSG00000226254,419
ENSG00000157240,4340
ENSG00000243144,1151
ENSG00000225843,975
ENSG00000235450,200
ENSG00000223665,534
ENSG00000127989,4884
ENSG00000127914,18125
ENSG00000001630,4062
ENSG00000240720,7300
ENSG00000188693,2952
ENSG00000001631,6186
ENSG00000243107,1587
ENSG00000200769,91
ENSG00000221520,83
ENSG00000001629,7106
ENSG00000230927,1280
ENSG00000270453,412
ENSG00000157259,4786
ENSG00000244055,695
ENSG00000242950,6127
ENSG00000127980,7829
ENSG00000127993,4349
ENSG00000234545,4450
ENSG00000105810,12250
ENSG00000206763,106
ENSG00000237819,663
ENSG00000266794,295
ENSG00000205413,6849
ENSG00000177409,7130
ENSG00000188175,2471
ENSG00000004766,7327
ENSG00000004948,4018
ENSG00000208014,95
ENSG00000207656,83
ENSG00000127928,2357
ENSG00000237729,251
ENSG00000265423,77
ENSG00000225898,675
ENSG00000213483,542
ENSG00000105825,2658
ENSG00000234695,525
ENSG00000127920,3053
ENSG00000105829,5238
ENSG00000236861,631
ENSG00000236453,1058
ENSG00000236938,443
ENSG00000164692,11105
ENSG00000222870,105
ENSG00000127995,5252
ENSG00000127990,2532
ENSG00000242265,6627
ENSG00000232385,792
ENSG00000239030,102
ENSG00000214342,759
ENSG00000230682,639
ENSG00000222220,298
ENSG00000219807,543
ENSG00000158528,11127
ENSG00000271159,234
ENSG00000231153,147
ENSG00000201607,140
ENSG00000236197,2565
ENSG00000238384,98
ENSG00000005421,2977
ENSG00000237160,192
ENSG00000228751,1065
ENSG00000105852,4030
ENSG00000105854,3699
ENSG00000273138,354
ENSG00000233942,532
ENSG00000005981,4599
ENSG00000203505,280
ENSG00000269449,2397
ENSG00000004799,4510
ENSG00000231170,1039
ENSG00000158560,4497
ENSG00000004864,3690
ENSG00000208025,94
ENSG00000237551,447
ENSG00000220987,100
ENSG00000207045,106
ENSG00000207115,106
ENSG00000252872,63
ENSG00000238385,91
ENSG00000197851,2702
ENSG00000127922,7592
ENSG00000272377,1223
ENSG00000227284,1436
ENSG00000244318,294
ENSG00000231764,16628
ENSG00000006377,3446
ENSG00000271956,1327
ENSG00000105880,1892
ENSG00000196636,2299
ENSG00000224551,546
ENSG00000224475,775
ENSG00000221192,82
ENSG00000226046,378
ENSG00000199475,327
ENSG00000006128,1881
ENSG00000070669,4441
ENSG00000226744,122
ENSG00000235982,513
ENSG00000231812,206
ENSG00000237818,768
ENSG00000221048,147
ENSG00000231859,393
ENSG00000232032,168
ENSG00000232097,355
ENSG00000238228,1011
ENSG00000266318,68
ENSG00000266668,76
ENSG00000183444,984
ENSG00000243554,441
ENSG00000135175,828
ENSG00000263819,295
ENSG00000239610,247
ENSG00000164715,9124
ENSG00000180535,796
ENSG00000205356,9067
ENSG00000164713,2539
ENSG00000006453,4782
ENSG00000272782,1454
ENSG00000272950,577
ENSG00000214389,783
ENSG00000213455,498
ENSG00000223402,346
ENSG00000106236,3011
ENSG00000207204,106
ENSG00000166448,4652
ENSG00000196367,13143
ENSG00000266019,79
ENSG00000238459,100
ENSG00000238109,1392
ENSG00000242687,4186
ENSG00000198742,6254
ENSG00000185467,1715
ENSG00000002079,6344
ENSG00000241685,2540
ENSG00000130429,3964
ENSG00000106244,2846
ENSG00000106245,2373
ENSG00000239133,100
ENSG00000106246,5903
ENSG00000248919,2848
ENSG00000160917,4238
ENSG00000228335,606
ENSG00000214314,49
ENSG00000241468,2282
ENSG00000198556,6675
ENSG00000160908,3501
ENSG00000196652,6048
ENSG00000221909,2714
ENSG00000197343,8394
ENSG00000272647,1077
ENSG00000265324,84
ENSG00000244219,1412
ENSG00000197037,7087
ENSG00000224448,525
ENSG00000106258,6717
ENSG00000160870,3518
ENSG00000221487,115
ENSG00000160868,3107
ENSG00000273407,349
ENSG00000261511,68
ENSG00000021461,2615
ENSG00000260445,53
ENSG00000260524,90
ENSG00000244623,1070
ENSG00000146833,4882
ENSG00000176402,1114
ENSG00000237640,677
ENSG00000199711,101
ENSG00000222966,125
ENSG00000160862,2696
ENSG00000214313,1755
ENSG00000235713,653
ENSG00000106261,10291
ENSG00000166529,2142
ENSG00000166526,5412
ENSG00000168090,2803
ENSG00000166508,4374
ENSG00000207547,83
ENSG00000207757,79
ENSG00000208036,81
ENSG00000221838,4707
ENSG00000106290,4068
ENSG00000242798,570
ENSG00000166997,2467
ENSG00000214309,1566
ENSG00000235077,340
ENSG00000214142,733
ENSG00000188186,1927
ENSG00000146826,3246
ENSG00000266154,64
ENSG00000197093,3393
ENSG00000213420,3819
ENSG00000066923,8546
ENSG00000239521,4813
ENSG00000160844,2728
ENSG00000213413,1977
ENSG00000222482,93
ENSG00000214300,4121
ENSG00000078319,1108
ENSG00000201913,100
ENSG00000242294,2794
ENSG00000272752,3799
ENSG00000121716,6542
ENSG00000235333,973
ENSG00000085514,1994
ENSG00000078487,3300
ENSG00000146834,3406
ENSG00000241357,331
ENSG00000160813,1185
ENSG00000240211,301
ENSG00000185955,1188
ENSG00000264758,273
ENSG00000166925,3707
ENSG00000266372,85
ENSG00000166924,3579
ENSG00000225807,565
ENSG00000242101,295
ENSG00000106351,5465
ENSG00000184414,1005
ENSG00000205307,827
ENSG00000077454,8942
ENSG00000106336,3338
ENSG00000224729,3152
ENSG00000106333,3524
ENSG00000106330,1720
ENSG00000106327,5047
ENSG00000077080,2376
ENSG00000172354,2847
ENSG00000146830,6687
ENSG00000172336,985
ENSG00000130427,1325
ENSG00000146839,8796
ENSG00000196411,6396
ENSG00000263672,235
ENSG00000146828,8884
ENSG00000236305,367
ENSG00000087077,2793
ENSG00000087087,4565
ENSG00000176125,993
ENSG00000087085,3722
ENSG00000239825,278
ENSG00000235926,170
ENSG00000169894,5521
ENSG00000228273,1003
ENSG00000225946,2546
ENSG00000205277,17114
ENSG00000227053,404
ENSG00000169876,14560
ENSG00000222636,268
ENSG00000169871,3929
ENSG00000260336,3920
ENSG00000106366,3181
ENSG00000106367,1532
ENSG00000264425,82
ENSG00000128564,2701
ENSG00000167011,3866
ENSG00000106384,2212
ENSG00000205267,868
ENSG00000213394,881
ENSG00000106397,5654
ENSG00000106400,5505
ENSG00000106404,2887
ENSG00000214253,1786
ENSG00000207454,103
ENSG00000214252,343
ENSG00000232301,754
ENSG00000232445,703
ENSG00000128581,3730
ENSG00000160963,3142
ENSG00000233683,212
ENSG00000233123,2638
ENSG00000106436,1001
ENSG00000257923,18290
ENSG00000259294,620
ENSG00000272219,1778
ENSG00000272544,1144
ENSG00000230110,210
ENSG00000258040,239
ENSG00000256295,217
ENSG00000258093,226
ENSG00000252824,88
ENSG00000264642,85
ENSG00000160999,2226
ENSG00000264675,84
ENSG00000170409,328
ENSG00000200552,101
ENSG00000228546,371
ENSG00000166667,3177
ENSG00000128563,3686
ENSG00000239969,735
ENSG00000239486,335
ENSG00000221510,113
ENSG00000239480,538
ENSG00000160991,11093
ENSG00000160993,2309
ENSG00000161036,5919
ENSG00000266715,84
ENSG00000264471,62
ENSG00000005075,958
ENSG00000256604,914
ENSG00000271745,85
ENSG00000170667,4818
ENSG00000272949,3543
ENSG00000238392,84
ENSG00000168255,5582
ENSG00000270249,904
ENSG00000205238,2063
ENSG00000105808,7723
ENSG00000205236,3543
ENSG00000238997,84
ENSG00000267368,1336
ENSG00000228049,2526
ENSG00000267645,1589
ENSG00000173678,2065
ENSG00000233297,1190
ENSG00000222011,2719
ENSG00000213385,793
ENSG00000161040,4290
ENSG00000252643,103
ENSG00000238324,305
ENSG00000128606,2667
ENSG00000230257,1068
ENSG00000264045,99
ENSG00000236226,331
ENSG00000170632,4564
ENSG00000233025,946
ENSG00000161048,7554
ENSG00000224415,590
ENSG00000236848,263
ENSG00000170629,5554
ENSG00000237632,311
ENSG00000105819,4823
ENSG00000105821,6551
ENSG00000161057,3524
ENSG00000235354,170
ENSG00000170615,3356
ENSG00000251852,100
ENSG00000252047,98
ENSG00000234715,2721
ENSG00000189056,12574
ENSG00000222386,331
ENSG00000164815,3707
ENSG00000187416,3252
ENSG00000197258,1827
ENSG00000226869,3024
ENSG00000237606,460
ENSG00000243352,280
ENSG00000225329,637
ENSG00000237513,1032
ENSG00000228393,1127
ENSG00000251911,71
ENSG00000239569,734
ENSG00000005483,9196
ENSG00000272918,2645
ENSG00000135250,6315
ENSG00000270764,363
ENSG00000271482,259
ENSG00000213361,318
ENSG00000244490,564
ENSG00000242154,544
ENSG00000201179,106
ENSG00000091127,4403
ENSG00000223886,462
ENSG00000135249,3638
ENSG00000185055,2571
ENSG00000272604,2577
ENSG00000231167,998
ENSG00000146776,8276
ENSG00000226624,609
ENSG00000128536,9764
ENSG00000008282,2787
ENSG00000242562,1329
ENSG00000201796,100
ENSG00000105835,9035
ENSG00000273320,846
ENSG00000243438,518
ENSG00000243797,2068
ENSG00000267052,547
ENSG00000253276,4231
ENSG00000177820,961
ENSG00000228742,3537
ENSG00000251978,115
ENSG00000105851,5917
ENSG00000005249,4305
ENSG00000243193,810
ENSG00000105856,6337
ENSG00000272072,741
ENSG00000164597,8442
ENSG00000221356,66
ENSG00000228341,279
ENSG00000172209,3673
ENSG00000105865,5427
ENSG00000272854,500
ENSG00000075790,8395
ENSG00000238832,144
ENSG00000250474,945
ENSG00000225935,258
ENSG00000233705,4633
ENSG00000091137,5775
ENSG00000241764,980
ENSG00000105879,5473
ENSG00000091138,3361
ENSG00000229626,834
ENSG00000091140,5283
ENSG00000091136,8105
ENSG00000273055,624
ENSG00000238297,190
ENSG00000091128,6979
ENSG00000216085,90
ENSG00000091129,7897
ENSG00000266112,98
ENSG00000135241,5661
ENSG00000231006,743
ENSG00000177683,4955
ENSG00000128590,2834
ENSG00000225647,661
ENSG00000270425,993
ENSG00000205174,433
ENSG00000269185,266
ENSG00000229603,534
ENSG00000227968,998
ENSG00000230941,396
ENSG00000234273,384
ENSG00000230192,708
ENSG00000271368,783
ENSG00000237064,966
